year;origin_station;destination_station;origin_city;destination_city;origin_region;destination_region;passengers_millions;service_type;flow_type;source;origin_country_iso;destination_country_iso;emissions_train_g_km;emissions_car_g_km;co2_saved_vs_car_g_km;reduction_vs_car_pct
2018;Paris Austerlitz;Paris Gare de Lyon;Paris;Paris;Île-de-France;Île-de-France;0.91;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Paris Austerlitz;Paris Saint-Lazare;Paris;Paris;Île-de-France;Île-de-France;1.15;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Paris Austerlitz;Paris Montparnasse;Paris;Paris;Île-de-France;Île-de-France;0.96;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Paris Austerlitz;Paris Est;Paris;Paris;Île-de-France;Île-de-France;1.14;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Paris Austerlitz;Lyon Part-Dieu;Paris;Lyon;Île-de-France;Auvergne-Rhône-Alpes;8.32;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Paris Austerlitz;Lyon Perrache;Paris;Lyon;Île-de-France;Auvergne-Rhône-Alpes;9.3;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Paris Austerlitz;Marseille Saint-Charles;Paris;Marseille;Île-de-France;Provence-Alpes-Côte d'Azur;6.44;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Paris Austerlitz;Lille Flandres;Paris;Lille;Île-de-France;Hauts-de-France;6.58;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Paris Austerlitz;Lille Europe;Paris;Lille;Île-de-France;Hauts-de-France;8.01;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Paris Austerlitz;Bordeaux Saint-Jean;Paris;Bordeaux;Île-de-France;Nouvelle-Aquitaine;4.62;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Paris Austerlitz;Toulouse Matabiau;Paris;Toulouse;Île-de-France;Occitanie;4.66;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Paris Austerlitz;Nantes;Paris;Nantes;Île-de-France;Pays de la Loire;4.12;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Paris Austerlitz;Rennes;Paris;Rennes;Île-de-France;Bretagne;3.61;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Paris Austerlitz;Strasbourg;Paris;Strasbourg;Île-de-France;Grand Est;4.42;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lyon Part-Dieu;Paris Gare du Nord;Lyon;Paris;Auvergne-Rhône-Alpes;Île-de-France;8.53;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lyon Part-Dieu;Paris Gare de Lyon;Lyon;Paris;Auvergne-Rhône-Alpes;Île-de-France;8.12;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lyon Part-Dieu;Paris Saint-Lazare;Lyon;Paris;Auvergne-Rhône-Alpes;Île-de-France;7.68;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lyon Part-Dieu;Paris Montparnasse;Lyon;Paris;Auvergne-Rhône-Alpes;Île-de-France;9.12;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lyon Part-Dieu;Paris Est;Lyon;Paris;Auvergne-Rhône-Alpes;Île-de-France;7.99;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lyon Part-Dieu;Paris Austerlitz;Lyon;Paris;Auvergne-Rhône-Alpes;Île-de-France;7.78;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lyon Part-Dieu;Lyon Perrache;Lyon;Lyon;Auvergne-Rhône-Alpes;Auvergne-Rhône-Alpes;0.98;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lyon Part-Dieu;Marseille Saint-Charles;Lyon;Marseille;Auvergne-Rhône-Alpes;Provence-Alpes-Côte d'Azur;1.12;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lyon Part-Dieu;Lille Flandres;Lyon;Lille;Auvergne-Rhône-Alpes;Hauts-de-France;0.93;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lyon Part-Dieu;Lille Europe;Lyon;Lille;Auvergne-Rhône-Alpes;Hauts-de-France;0.91;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lyon Part-Dieu;Bordeaux Saint-Jean;Lyon;Bordeaux;Auvergne-Rhône-Alpes;Nouvelle-Aquitaine;1.0;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lyon Part-Dieu;Toulouse Matabiau;Lyon;Toulouse;Auvergne-Rhône-Alpes;Occitanie;1.08;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lyon Part-Dieu;Nantes;Lyon;Nantes;Auvergne-Rhône-Alpes;Pays de la Loire;1.09;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lyon Part-Dieu;Rennes;Lyon;Rennes;Auvergne-Rhône-Alpes;Bretagne;1.13;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lyon Part-Dieu;Strasbourg;Lyon;Strasbourg;Auvergne-Rhône-Alpes;Grand Est;1.13;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lyon Perrache;Paris Gare du Nord;Lyon;Paris;Auvergne-Rhône-Alpes;Île-de-France;7.53;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lyon Perrache;Paris Gare de Lyon;Lyon;Paris;Auvergne-Rhône-Alpes;Île-de-France;7.23;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lyon Perrache;Paris Saint-Lazare;Lyon;Paris;Auvergne-Rhône-Alpes;Île-de-France;8.32;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lyon Perrache;Paris Montparnasse;Lyon;Paris;Auvergne-Rhône-Alpes;Île-de-France;9.29;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lyon Perrache;Paris Est;Lyon;Paris;Auvergne-Rhône-Alpes;Île-de-France;7.49;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lyon Perrache;Paris Austerlitz;Lyon;Paris;Auvergne-Rhône-Alpes;Île-de-France;7.19;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lyon Perrache;Lyon Part-Dieu;Lyon;Lyon;Auvergne-Rhône-Alpes;Auvergne-Rhône-Alpes;1.06;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lyon Perrache;Marseille Saint-Charles;Lyon;Marseille;Auvergne-Rhône-Alpes;Provence-Alpes-Côte d'Azur;1.15;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lyon Perrache;Lille Flandres;Lyon;Lille;Auvergne-Rhône-Alpes;Hauts-de-France;1.07;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lyon Perrache;Lille Europe;Lyon;Lille;Auvergne-Rhône-Alpes;Hauts-de-France;1.12;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lyon Perrache;Bordeaux Saint-Jean;Lyon;Bordeaux;Auvergne-Rhône-Alpes;Nouvelle-Aquitaine;1.15;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lyon Perrache;Toulouse Matabiau;Lyon;Toulouse;Auvergne-Rhône-Alpes;Occitanie;1.11;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lyon Perrache;Nantes;Lyon;Nantes;Auvergne-Rhône-Alpes;Pays de la Loire;0.9;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lyon Perrache;Rennes;Lyon;Rennes;Auvergne-Rhône-Alpes;Bretagne;1.16;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lyon Perrache;Strasbourg;Lyon;Strasbourg;Auvergne-Rhône-Alpes;Grand Est;0.93;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Marseille Saint-Charles;Paris Gare du Nord;Marseille;Paris;Provence-Alpes-Côte d'Azur;Île-de-France;6.99;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Marseille Saint-Charles;Paris Gare de Lyon;Marseille;Paris;Provence-Alpes-Côte d'Azur;Île-de-France;6.22;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Marseille Saint-Charles;Paris Saint-Lazare;Marseille;Paris;Provence-Alpes-Côte d'Azur;Île-de-France;6.36;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Marseille Saint-Charles;Paris Montparnasse;Marseille;Paris;Provence-Alpes-Côte d'Azur;Île-de-France;5.86;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Marseille Saint-Charles;Paris Est;Marseille;Paris;Provence-Alpes-Côte d'Azur;Île-de-France;6.27;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Marseille Saint-Charles;Paris Austerlitz;Marseille;Paris;Provence-Alpes-Côte d'Azur;Île-de-France;5.89;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Marseille Saint-Charles;Lyon Part-Dieu;Marseille;Lyon;Provence-Alpes-Côte d'Azur;Auvergne-Rhône-Alpes;1.13;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Marseille Saint-Charles;Lyon Perrache;Marseille;Lyon;Provence-Alpes-Côte d'Azur;Auvergne-Rhône-Alpes;1.03;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Marseille Saint-Charles;Lille Flandres;Marseille;Lille;Provence-Alpes-Côte d'Azur;Hauts-de-France;1.08;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Marseille Saint-Charles;Lille Europe;Marseille;Lille;Provence-Alpes-Côte d'Azur;Hauts-de-France;0.89;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Marseille Saint-Charles;Bordeaux Saint-Jean;Marseille;Bordeaux;Provence-Alpes-Côte d'Azur;Nouvelle-Aquitaine;1.04;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Marseille Saint-Charles;Toulouse Matabiau;Marseille;Toulouse;Provence-Alpes-Côte d'Azur;Occitanie;1.11;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Marseille Saint-Charles;Nantes;Marseille;Nantes;Provence-Alpes-Côte d'Azur;Pays de la Loire;1.04;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Marseille Saint-Charles;Rennes;Marseille;Rennes;Provence-Alpes-Côte d'Azur;Bretagne;1.12;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Marseille Saint-Charles;Strasbourg;Marseille;Strasbourg;Provence-Alpes-Côte d'Azur;Grand Est;0.89;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lille Flandres;Paris Gare du Nord;Lille;Paris;Hauts-de-France;Île-de-France;6.71;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lille Flandres;Paris Gare de Lyon;Lille;Paris;Hauts-de-France;Île-de-France;7.52;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lille Flandres;Paris Saint-Lazare;Lille;Paris;Hauts-de-France;Île-de-France;8.0;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lille Flandres;Paris Montparnasse;Lille;Paris;Hauts-de-France;Île-de-France;6.38;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lille Flandres;Paris Est;Lille;Paris;Hauts-de-France;Île-de-France;6.91;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lille Flandres;Paris Austerlitz;Lille;Paris;Hauts-de-France;Île-de-France;6.35;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lille Flandres;Lyon Part-Dieu;Lille;Lyon;Hauts-de-France;Auvergne-Rhône-Alpes;1.11;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lille Flandres;Lyon Perrache;Lille;Lyon;Hauts-de-France;Auvergne-Rhône-Alpes;1.08;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lille Flandres;Marseille Saint-Charles;Lille;Marseille;Hauts-de-France;Provence-Alpes-Côte d'Azur;1.13;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2018;Lille Flandres;Lille Europe;Lille;Lille;Hauts-de-France;Hauts-de-France;0.91;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
